InterconnectorLinks,ToNode,Period,MaxRawNotAdjustWithInitCap_in_MW
Luxemb.,France,3,1461.8856000000003
Luxemb.,France,4,2914.381377656001
Luxemb.,France,5,5253.640352528768
Luxemb.,France,6,9021.040324151109
Luxemb.,France,7,9800.0
Luxemb.,Germany,1,980.0
Luxemb.,Germany,2,1980.0
Luxemb.,Germany,3,3188.809800000001
Luxemb.,Germany,4,5135.610070998003
Luxemb.,Germany,5,6860.0
Luxemb.,Germany,6,6860.0
Luxemb.,Germany,7,6860.0
Macedonia,Bulgaria,1,400.0
Macedonia,Bulgaria,2,960.0
Macedonia,Bulgaria,3,1861.8856000000003
Macedonia,Bulgaria,4,2800.0
Macedonia,Bulgaria,5,2800.0
Macedonia,Bulgaria,6,2800.0
Macedonia,Bulgaria,7,2800.0
Macedonia,Greece,1,1000.0
Macedonia,Greece,2,1610.5100000000004
Macedonia,Greece,3,2593.7424601000016
Macedonia,Greece,4,4177.248169415655
Macedonia,Greece,5,6727.499949325609
Macedonia,Greece,6,7000.0
Macedonia,Greece,7,7000.0
MorayFirth,GreatBrit.,1,50000.0
MorayFirth,GreatBrit.,2,50000.0
MorayFirth,GreatBrit.,3,50000.0
MorayFirth,GreatBrit.,4,50000.0
MorayFirth,GreatBrit.,5,50000.0
MorayFirth,GreatBrit.,6,50000.0
MorayFirth,GreatBrit.,7,50000.0
Netherlands,Belgium,1,3000.0
Netherlands,Belgium,2,5800.0
Netherlands,Belgium,3,9300.0
Netherlands,Belgium,4,13500.0
Netherlands,Belgium,5,18400.0
Netherlands,Belgium,6,21000.0
Netherlands,Belgium,7,21000.0
Netherlands,Denmark,1,700.0
Netherlands,Denmark,2,1260.0
Netherlands,Denmark,3,2161.8856000000005
Netherlands,Denmark,4,3614.3813776560014
Netherlands,Denmark,5,4900.0
Netherlands,Denmark,6,4900.0
Netherlands,Denmark,7,4900.0
Netherlands,Germany,1,3425.0
Netherlands,Germany,2,5515.996750000002
Netherlands,Germany,3,8883.567925842506
Netherlands,Germany,4,13925.0
Netherlands,Germany,5,18825.0
Netherlands,Germany,6,23975.0
Netherlands,Germany,7,23975.0
Netherlands,GreatBrit.,1,1000.0
Netherlands,GreatBrit.,2,1610.5100000000004
Netherlands,GreatBrit.,3,2593.7424601000016
Netherlands,GreatBrit.,4,4177.248169415655
Netherlands,GreatBrit.,5,6727.499949325609
Netherlands,GreatBrit.,6,7000.0
Netherlands,GreatBrit.,7,7000.0
NO2,Belgium,1,0.0
NO2,Belgium,2,560.0
NO2,Belgium,3,1461.8856000000003
NO2,Belgium,4,2914.381377656001
NO2,Belgium,5,5253.640352528768
NO2,Belgium,6,9021.040324151109
NO2,Belgium,7,9800.0
NO2,Denmark,1,1640.0
NO2,Denmark,2,2641.2364000000007
NO2,Denmark,3,4253.737634564002
NO2,Denmark,4,6850.6869978416735
NO2,Denmark,5,11033.099916893998
NO2,Denmark,6,11480.0
NO2,Denmark,7,11480.0
NO2,Draupner,1,500.0
NO2,Draupner,2,500.0
NO2,Draupner,3,500.0
NO2,Draupner,4,500.0
NO2,Draupner,5,500.0
NO2,Draupner,6,500.0
NO2,Draupner,7,500.0
NO2,Germany,1,1400.0
NO2,Germany,2,2254.714000000001
NO2,Germany,3,3631.2394441400024
NO2,Germany,4,5848.147437181918
NO2,Germany,5,9418.499929055853
NO2,Germany,6,9800.0
NO2,Germany,7,9800.0
NO2,GreatBrit.,1,1400.0
NO2,GreatBrit.,2,2254.714000000001
NO2,GreatBrit.,3,3631.2394441400024
NO2,GreatBrit.,4,5848.147437181918
NO2,GreatBrit.,5,9418.499929055853
NO2,GreatBrit.,6,9800.0
NO2,GreatBrit.,7,9800.0
NO2,Netherlands,1,700.0
NO2,Netherlands,2,1260.0
NO2,Netherlands,3,2161.8856000000005
NO2,Netherlands,4,3614.3813776560014
NO2,Netherlands,5,4900.0
NO2,Netherlands,6,4900.0
NO2,Netherlands,7,4900.0
NO2,NO1,1,3500.0
NO2,NO1,2,5636.785000000002
NO2,NO1,3,9078.098610350005
NO2,NO1,4,14000.0
NO2,NO1,5,18900.0
NO2,NO1,6,24500.0
NO2,NO1,7,24500.0
NO3,NO1,1,500.0
NO3,NO1,2,1060.0
NO3,NO1,3,1961.8856000000003
NO3,NO1,4,3414.381377656001
NO3,NO1,5,3500.0
NO3,NO1,6,3500.0
NO3,NO1,7,3500.0
NO4,Finland,1,100.0
NO4,Finland,2,660.0
NO4,Finland,3,700.0
NO4,Finland,4,700.0
NO4,Finland,5,700.0
NO4,Finland,6,700.0
NO4,Finland,7,700.0
NO4,NO3,1,1200.0
NO4,NO3,2,2400.0
NO4,NO3,3,3865.2240000000015
NO4,NO3,4,6224.981904240005
NO4,NO3,5,8400.0
NO4,NO3,6,8400.0
NO4,NO3,7,8400.0
NO5,GreatBrit.,1,0.0
NO5,GreatBrit.,2,560.0
NO5,GreatBrit.,3,1461.8856000000003
NO5,GreatBrit.,4,2914.381377656001
NO5,GreatBrit.,5,5253.640352528768
NO5,GreatBrit.,6,9021.040324151109
NO5,GreatBrit.,7,9800.0
NO5,NO1,1,3900.0
NO5,NO1,2,6280.989000000002
NO5,NO1,3,10115.595594390008
NO5,NO1,4,14400.0
NO5,NO1,5,19300.0
NO5,NO1,6,24900.0
NO5,NO1,7,27300.0
NO5,NO2,1,600.0
NO5,NO2,2,1160.0
NO5,NO2,3,2061.8856000000005
NO5,NO2,4,3514.3813776560014
NO5,NO2,5,4200.0
NO5,NO2,6,4200.0
NO5,NO2,7,4200.0
NO5,NO3,1,650.0
NO5,NO3,2,1210.0
NO5,NO3,3,2111.8856000000005
NO5,NO3,4,3564.3813776560014
NO5,NO3,5,4550.0
NO5,NO3,6,4550.0
NO5,NO3,7,4550.0
NO5,Sleipner,1,500.0
NO5,Sleipner,2,500.0
NO5,Sleipner,3,500.0
NO5,Sleipner,4,500.0
NO5,Sleipner,5,500.0
NO5,Sleipner,6,500.0
NO5,Sleipner,7,500.0
Nordsøen,Borssele,1,0.0
Nordsøen,Borssele,2,0.0
Nordsøen,Borssele,3,0.0
Nordsøen,Borssele,4,0.0
Nordsøen,Borssele,5,0.0
Nordsøen,Borssele,6,0.0
Nordsøen,Borssele,7,0.0
Nordsøen,Denmark,1,50000.0
Nordsøen,Denmark,2,50000.0
Nordsøen,Denmark,3,50000.0
Nordsøen,Denmark,4,50000.0
Nordsøen,Denmark,5,50000.0
Nordsøen,Denmark,6,50000.0
Nordsøen,Denmark,7,50000.0
Nordsøen,DoggerBank,1,0.0
Nordsøen,DoggerBank,2,0.0
Nordsøen,DoggerBank,3,0.0
Nordsøen,DoggerBank,4,0.0
Nordsøen,DoggerBank,5,0.0
Nordsøen,DoggerBank,6,0.0
Nordsøen,DoggerBank,7,0.0
Nordsøen,EastAnglia,1,0.0
Nordsøen,EastAnglia,2,0.0
Nordsøen,EastAnglia,3,0.0
Nordsøen,EastAnglia,4,0.0
Nordsøen,EastAnglia,5,0.0
Nordsøen,EastAnglia,6,0.0
Nordsøen,EastAnglia,7,0.0
Nordsøen,FirthofForth,1,0.0
Nordsøen,FirthofForth,2,0.0
Nordsøen,FirthofForth,3,0.0
Nordsøen,FirthofForth,4,0.0
Nordsøen,FirthofForth,5,0.0
Nordsøen,FirthofForth,6,0.0
Nordsøen,FirthofForth,7,0.0
Nordsøen,HelgoländerBucht,1,0.0
Nordsøen,HelgoländerBucht,2,0.0
Nordsøen,HelgoländerBucht,3,0.0
Nordsøen,HelgoländerBucht,4,0.0
Nordsøen,HelgoländerBucht,5,0.0
Nordsøen,HelgoländerBucht,6,0.0
Nordsøen,HelgoländerBucht,7,0.0
Nordsøen,HollandseeKust,1,0.0
Nordsøen,HollandseeKust,2,0.0
Nordsøen,HollandseeKust,3,0.0
Nordsøen,HollandseeKust,4,0.0
Nordsøen,HollandseeKust,5,0.0
Nordsøen,HollandseeKust,6,0.0
Nordsøen,HollandseeKust,7,0.0
Nordsøen,Hornsea,1,0.0
Nordsøen,Hornsea,2,0.0
Nordsøen,Hornsea,3,0.0
Nordsøen,Hornsea,4,0.0
Nordsøen,Hornsea,5,0.0
Nordsøen,Hornsea,6,0.0
Nordsøen,Hornsea,7,0.0
Nordsøen,MorayFirth,1,0.0
Nordsøen,MorayFirth,2,0.0
Nordsøen,MorayFirth,3,0.0
Nordsøen,MorayFirth,4,0.0
Nordsøen,MorayFirth,5,0.0
Nordsøen,MorayFirth,6,0.0
Nordsøen,MorayFirth,7,0.0
Nordsøen,Norfolk,1,0.0
Nordsøen,Norfolk,2,0.0
Nordsøen,Norfolk,3,0.0
Nordsøen,Norfolk,4,0.0
Nordsøen,Norfolk,5,0.0
Nordsøen,Norfolk,6,0.0
Nordsøen,Norfolk,7,0.0
Nordsøen,OuterDowsing,1,0.0
Nordsøen,OuterDowsing,2,0.0
Nordsøen,OuterDowsing,3,0.0
Nordsøen,OuterDowsing,4,0.0
Nordsøen,OuterDowsing,5,0.0
Nordsøen,OuterDowsing,6,0.0
Nordsøen,OuterDowsing,7,0.0
Norfolk,DoggerBank,1,0.0
Norfolk,DoggerBank,2,0.0
Norfolk,DoggerBank,3,0.0
Norfolk,DoggerBank,4,0.0
Norfolk,DoggerBank,5,0.0
Norfolk,DoggerBank,6,0.0
Norfolk,DoggerBank,7,0.0
Norfolk,FirthofForth,1,0.0
Norfolk,FirthofForth,2,0.0
Norfolk,FirthofForth,3,0.0
Norfolk,FirthofForth,4,0.0
Norfolk,FirthofForth,5,0.0
Norfolk,FirthofForth,6,0.0
Norfolk,FirthofForth,7,0.0
Norfolk,GreatBrit.,1,50000.0
Norfolk,GreatBrit.,2,50000.0
Norfolk,GreatBrit.,3,50000.0
Norfolk,GreatBrit.,4,50000.0
Norfolk,GreatBrit.,5,50000.0
Norfolk,GreatBrit.,6,50000.0
Norfolk,GreatBrit.,7,50000.0
Norfolk,Hornsea,1,0.0
Norfolk,Hornsea,2,0.0
Norfolk,Hornsea,3,0.0
Norfolk,Hornsea,4,0.0
Norfolk,Hornsea,5,0.0
Norfolk,Hornsea,6,0.0
Norfolk,Hornsea,7,0.0
Norfolk,MorayFirth,1,0.0
Norfolk,MorayFirth,2,0.0
Norfolk,MorayFirth,3,0.0
Norfolk,MorayFirth,4,0.0
Norfolk,MorayFirth,5,0.0
Norfolk,MorayFirth,6,0.0
Norfolk,MorayFirth,7,0.0
Norfolk,OuterDowsing,1,0.0
Norfolk,OuterDowsing,2,0.0
Norfolk,OuterDowsing,3,0.0
Norfolk,OuterDowsing,4,0.0
Norfolk,OuterDowsing,5,0.0
Norfolk,OuterDowsing,6,0.0
Norfolk,OuterDowsing,7,0.0
OuterDowsing,DoggerBank,1,0.0
OuterDowsing,DoggerBank,2,0.0
OuterDowsing,DoggerBank,3,0.0
OuterDowsing,DoggerBank,4,0.0
OuterDowsing,DoggerBank,5,0.0
OuterDowsing,DoggerBank,6,0.0
OuterDowsing,DoggerBank,7,0.0
OuterDowsing,FirthofForth,1,0.0
OuterDowsing,FirthofForth,2,0.0
OuterDowsing,FirthofForth,3,0.0
OuterDowsing,FirthofForth,4,0.0
OuterDowsing,FirthofForth,5,0.0
OuterDowsing,FirthofForth,6,0.0
OuterDowsing,FirthofForth,7,0.0
OuterDowsing,GreatBrit.,1,50000.0
OuterDowsing,GreatBrit.,2,50000.0
OuterDowsing,GreatBrit.,3,50000.0
OuterDowsing,GreatBrit.,4,50000.0
OuterDowsing,GreatBrit.,5,50000.0
OuterDowsing,GreatBrit.,6,50000.0
OuterDowsing,GreatBrit.,7,50000.0
OuterDowsing,Hornsea,1,0.0
OuterDowsing,Hornsea,2,0.0
OuterDowsing,Hornsea,3,0.0
OuterDowsing,Hornsea,4,0.0
OuterDowsing,Hornsea,5,0.0
OuterDowsing,Hornsea,6,0.0
OuterDowsing,Hornsea,7,0.0
OuterDowsing,MorayFirth,1,0.0
OuterDowsing,MorayFirth,2,0.0
OuterDowsing,MorayFirth,3,0.0
OuterDowsing,MorayFirth,4,0.0
OuterDowsing,MorayFirth,5,0.0
OuterDowsing,MorayFirth,6,0.0
OuterDowsing,MorayFirth,7,0.0
Poland,CzechR,1,2200.0
Poland,CzechR,2,3543.122000000001
Poland,CzechR,3,5706.233412220004
Poland,CzechR,4,9189.94597271444
Poland,CzechR,5,14800.499888516339
Poland,CzechR,6,15400.0
Poland,CzechR,7,15400.0
Poland,Denmark,1,0.0
Poland,Denmark,2,560.0
Poland,Denmark,3,1461.8856000000003
Poland,Denmark,4,2914.381377656001
Poland,Denmark,5,5253.640352528768
Poland,Denmark,6,9021.040324151109
Poland,Denmark,7,9800.0
Poland,Germany,1,3000.0
Poland,Germany,2,5300.0
Poland,Germany,3,8535.703000000003
Poland,Germany,4,13500.0
Poland,Germany,5,18400.0
Poland,Germany,6,21000.0
Poland,Germany,7,21000.0
Poland,Hungary,1,0.0
Poland,Hungary,2,560.0
Poland,Hungary,3,1461.8856000000003
Poland,Hungary,4,2914.381377656001
Poland,Hungary,5,5253.640352528768
Poland,Hungary,6,9021.040324151109
Poland,Hungary,7,9800.0
Poland,Lithuania,1,700.0
Poland,Lithuania,2,2700.0
Poland,Lithuania,3,4348.377000000001
Poland,Lithuania,4,4900.0
Poland,Lithuania,5,4900.0
Poland,Lithuania,6,4900.0
Poland,Lithuania,7,4900.0
Portugal,Spain,1,3500.0
Portugal,Spain,2,5636.785000000002
Portugal,Spain,3,9078.098610350005
Portugal,Spain,4,14000.0
Portugal,Spain,5,18900.0
Portugal,Spain,6,24500.0
Portugal,Spain,7,24500.0
Romania,Bulgaria,1,750.0
Romania,Bulgaria,2,1310.0
Romania,Bulgaria,3,2211.8856000000005
Romania,Bulgaria,4,3664.3813776560014
Romania,Bulgaria,5,5250.0
Romania,Bulgaria,6,5250.0
Romania,Bulgaria,7,5250.0
Romania,Hungary,1,1200.0
Romania,Hungary,2,1932.6120000000008
Romania,Hungary,3,3112.4909521200025
Romania,Hungary,4,5012.697803298787
Romania,Hungary,5,8072.999939190732
Romania,Hungary,6,8400.0
Romania,Hungary,7,8400.0
Serbia,BosniaH,1,390.0
Serbia,BosniaH,2,950.0
Serbia,BosniaH,3,1851.8856000000003
Serbia,BosniaH,4,2730.0
Serbia,BosniaH,5,2730.0
Serbia,BosniaH,6,2730.0
Serbia,BosniaH,7,2730.0
Serbia,Bulgaria,1,1000.0
Serbia,Bulgaria,2,1610.5100000000004
Serbia,Bulgaria,3,2593.7424601000016
Serbia,Bulgaria,4,4177.248169415655
Serbia,Bulgaria,5,6727.499949325609
Serbia,Bulgaria,6,7000.0
Serbia,Bulgaria,7,7000.0
Serbia,Croatia,1,650.0
Serbia,Croatia,2,1210.0
Serbia,Croatia,3,2111.8856000000005
Serbia,Croatia,4,3564.3813776560014
Serbia,Croatia,5,4550.0
Serbia,Croatia,6,4550.0
Serbia,Croatia,7,4550.0
Serbia,Hungary,1,600.0
Serbia,Hungary,2,1160.0
Serbia,Hungary,3,2061.8856000000005
Serbia,Hungary,4,3514.3813776560014
Serbia,Hungary,5,4200.0
Serbia,Hungary,6,4200.0
Serbia,Hungary,7,4200.0
Serbia,Macedonia,1,425.0
Serbia,Macedonia,2,985.0
Serbia,Macedonia,3,1886.8856000000003
Serbia,Macedonia,4,2975.0
Serbia,Macedonia,5,2975.0
Serbia,Macedonia,6,2975.0
Serbia,Macedonia,7,2975.0
Serbia,Romania,1,1807.2
Serbia,Romania,2,2910.513672000001
Serbia,Romania,3,4687.4113738927235
Serbia,Romania,4,7549.122891767973
Serbia,Romania,5,12157.937908421241
Serbia,Romania,6,12650.4
Serbia,Romania,7,12650.4
Slovakia,Austria,1,0.0
Slovakia,Austria,2,560.0
Slovakia,Austria,3,1461.8856000000003
Slovakia,Austria,4,2914.381377656001
Slovakia,Austria,5,5253.640352528768
Slovakia,Austria,6,9021.040324151109
Slovakia,Austria,7,9800.0
Slovakia,CzechR,1,2100.0
Slovakia,CzechR,2,3382.0710000000013
Slovakia,CzechR,3,5446.859166210004
Slovakia,CzechR,4,8772.221155772877
Slovakia,CzechR,5,14127.749893583781
Slovakia,CzechR,6,14700.0
Slovakia,CzechR,7,14700.0
Slovakia,Hungary,1,3040.0
Slovakia,Hungary,2,4895.9504000000015
Slovakia,Hungary,3,7884.977078704005
Slovakia,Hungary,4,12698.834435023591
Slovakia,Hungary,5,18440.0
Slovakia,Hungary,6,21280.0
Slovakia,Hungary,7,21280.0
Slovakia,Poland,1,1300.0
Slovakia,Poland,2,2093.663000000001
Slovakia,Poland,3,3371.8651981300027
Slovakia,Poland,4,5430.422620240352
Slovakia,Poland,5,8745.749934123292
Slovakia,Poland,6,9100.0
Slovakia,Poland,7,9100.0
Slovenia,Austria,1,1950.0
Slovenia,Austria,2,3140.494500000001
Slovenia,Austria,3,5057.797797195004
Slovenia,Austria,4,8145.633930360529
Slovenia,Austria,5,13118.62490118494
Slovenia,Austria,6,13650.0
Slovenia,Austria,7,13650.0
Slovenia,Croatia,1,1620.0
Slovenia,Croatia,2,2609.0262000000007
Slovenia,Croatia,3,4201.862785362003
Slovenia,Croatia,4,6767.142034453362
Slovenia,Croatia,5,10898.549917907487
Slovenia,Croatia,6,11340.0
Slovenia,Croatia,7,11340.0
Slovenia,Hungary,1,960.0
Slovenia,Hungary,2,1546.0896000000005
Slovenia,Hungary,3,2489.9927616960017
Slovenia,Hungary,4,4010.158242639029
Slovenia,Hungary,5,6458.399951352585
Slovenia,Hungary,6,6720.0
Slovenia,Hungary,7,6720.0
Slovenia,Italy,1,1690.0
Slovenia,Italy,2,2721.761900000001
Slovenia,Italy,3,4383.424757569003
Slovenia,Italy,4,7059.549406312458
Slovenia,Italy,5,11369.47491436028
Slovenia,Italy,6,11830.0
Slovenia,Italy,7,11830.0
SørligeNordsjøI,Borssele,1,0.0
SørligeNordsjøI,Borssele,2,0.0
SørligeNordsjøI,Borssele,3,0.0
SørligeNordsjøI,Borssele,4,0.0
SørligeNordsjøI,Borssele,5,0.0
SørligeNordsjøI,Borssele,6,0.0
SørligeNordsjøI,Borssele,7,0.0
SørligeNordsjøI,DoggerBank,1,0.0
SørligeNordsjøI,DoggerBank,2,0.0
SørligeNordsjøI,DoggerBank,3,0.0
SørligeNordsjøI,DoggerBank,4,0.0
SørligeNordsjøI,DoggerBank,5,0.0
SørligeNordsjøI,DoggerBank,6,0.0
SørligeNordsjøI,DoggerBank,7,0.0
SørligeNordsjøI,EastAnglia,1,0.0
SørligeNordsjøI,EastAnglia,2,0.0
SørligeNordsjøI,EastAnglia,3,0.0
SørligeNordsjøI,EastAnglia,4,0.0
SørligeNordsjøI,EastAnglia,5,0.0
SørligeNordsjøI,EastAnglia,6,0.0
SørligeNordsjøI,EastAnglia,7,0.0
SørligeNordsjøI,FirthofForth,1,0.0
SørligeNordsjøI,FirthofForth,2,0.0
SørligeNordsjøI,FirthofForth,3,0.0
SørligeNordsjøI,FirthofForth,4,0.0
SørligeNordsjøI,FirthofForth,5,0.0
SørligeNordsjøI,FirthofForth,6,0.0
SørligeNordsjøI,FirthofForth,7,0.0
SørligeNordsjøI,HelgoländerBucht,1,0.0
SørligeNordsjøI,HelgoländerBucht,2,0.0
SørligeNordsjøI,HelgoländerBucht,3,0.0
SørligeNordsjøI,HelgoländerBucht,4,0.0
SørligeNordsjøI,HelgoländerBucht,5,0.0
SørligeNordsjøI,HelgoländerBucht,6,0.0
SørligeNordsjøI,HelgoländerBucht,7,0.0
SørligeNordsjøI,HollandseeKust,1,0.0
SørligeNordsjøI,HollandseeKust,2,0.0
SørligeNordsjøI,HollandseeKust,3,0.0
SørligeNordsjøI,HollandseeKust,4,0.0
SørligeNordsjøI,HollandseeKust,5,0.0
SørligeNordsjøI,HollandseeKust,6,0.0
SørligeNordsjøI,HollandseeKust,7,0.0
SørligeNordsjøI,Hornsea,1,0.0
SørligeNordsjøI,Hornsea,2,0.0
SørligeNordsjøI,Hornsea,3,0.0
SørligeNordsjøI,Hornsea,4,0.0
SørligeNordsjøI,Hornsea,5,0.0
SørligeNordsjøI,Hornsea,6,0.0
SørligeNordsjøI,Hornsea,7,0.0
SørligeNordsjøI,MorayFirth,1,0.0
SørligeNordsjøI,MorayFirth,2,0.0
SørligeNordsjøI,MorayFirth,3,0.0
SørligeNordsjøI,MorayFirth,4,0.0
SørligeNordsjøI,MorayFirth,5,0.0
SørligeNordsjøI,MorayFirth,6,0.0
SørligeNordsjøI,MorayFirth,7,0.0
SørligeNordsjøI,NO2,1,50000.0
SørligeNordsjøI,NO2,2,50000.0
SørligeNordsjøI,NO2,3,50000.0
SørligeNordsjøI,NO2,4,50000.0
SørligeNordsjøI,NO2,5,50000.0
SørligeNordsjøI,NO2,6,50000.0
SørligeNordsjøI,NO2,7,50000.0
SørligeNordsjøI,Nordsøen,1,0.0
SørligeNordsjøI,Nordsøen,2,0.0
SørligeNordsjøI,Nordsøen,3,0.0
SørligeNordsjøI,Nordsøen,4,0.0
SørligeNordsjøI,Nordsøen,5,0.0
SørligeNordsjøI,Nordsøen,6,0.0
SørligeNordsjøI,Nordsøen,7,0.0
SørligeNordsjøI,Norfolk,1,0.0
SørligeNordsjøI,Norfolk,2,0.0
SørligeNordsjøI,Norfolk,3,0.0
SørligeNordsjøI,Norfolk,4,0.0
SørligeNordsjøI,Norfolk,5,0.0
SørligeNordsjøI,Norfolk,6,0.0
SørligeNordsjøI,Norfolk,7,0.0
SørligeNordsjøI,OuterDowsing,1,0.0
SørligeNordsjøI,OuterDowsing,2,0.0
SørligeNordsjøI,OuterDowsing,3,0.0
SørligeNordsjøI,OuterDowsing,4,0.0
SørligeNordsjøI,OuterDowsing,5,0.0
SørligeNordsjøI,OuterDowsing,6,0.0
SørligeNordsjøI,OuterDowsing,7,0.0
SørligeNordsjøI,UtsiraNord,1,0.0
SørligeNordsjøI,UtsiraNord,2,0.0
SørligeNordsjøI,UtsiraNord,3,0.0
SørligeNordsjøI,UtsiraNord,4,0.0
SørligeNordsjøI,UtsiraNord,5,0.0
SørligeNordsjøI,UtsiraNord,6,0.0
SørligeNordsjøI,UtsiraNord,7,0.0
SørligeNordsjøII,Borssele,1,0.0
SørligeNordsjøII,Borssele,2,0.0
SørligeNordsjøII,Borssele,3,0.0
SørligeNordsjøII,Borssele,4,0.0
SørligeNordsjøII,Borssele,5,0.0
SørligeNordsjøII,Borssele,6,0.0
SørligeNordsjøII,Borssele,7,0.0
SørligeNordsjøII,DoggerBank,1,0.0
SørligeNordsjøII,DoggerBank,2,0.0
SørligeNordsjøII,DoggerBank,3,0.0
SørligeNordsjøII,DoggerBank,4,0.0
SørligeNordsjøII,DoggerBank,5,0.0
SørligeNordsjøII,DoggerBank,6,0.0
SørligeNordsjøII,DoggerBank,7,0.0
SørligeNordsjøII,EastAnglia,1,0.0
SørligeNordsjøII,EastAnglia,2,0.0
SørligeNordsjøII,EastAnglia,3,0.0
SørligeNordsjøII,EastAnglia,4,0.0
SørligeNordsjøII,EastAnglia,5,0.0
SørligeNordsjøII,EastAnglia,6,0.0
SørligeNordsjøII,EastAnglia,7,0.0
SørligeNordsjøII,FirthofForth,1,0.0
SørligeNordsjøII,FirthofForth,2,0.0
SørligeNordsjøII,FirthofForth,3,0.0
SørligeNordsjøII,FirthofForth,4,0.0
SørligeNordsjøII,FirthofForth,5,0.0
SørligeNordsjøII,FirthofForth,6,0.0
SørligeNordsjøII,FirthofForth,7,0.0
SørligeNordsjøII,HelgoländerBucht,1,0.0
SørligeNordsjøII,HelgoländerBucht,2,0.0
SørligeNordsjøII,HelgoländerBucht,3,0.0
SørligeNordsjøII,HelgoländerBucht,4,0.0
SørligeNordsjøII,HelgoländerBucht,5,0.0
SørligeNordsjøII,HelgoländerBucht,6,0.0
SørligeNordsjøII,HelgoländerBucht,7,0.0
SørligeNordsjøII,HollandseeKust,1,0.0
SørligeNordsjøII,HollandseeKust,2,0.0
SørligeNordsjøII,HollandseeKust,3,0.0
SørligeNordsjøII,HollandseeKust,4,0.0
SørligeNordsjøII,HollandseeKust,5,0.0
SørligeNordsjøII,HollandseeKust,6,0.0
SørligeNordsjøII,HollandseeKust,7,0.0
SørligeNordsjøII,Hornsea,1,0.0
SørligeNordsjøII,Hornsea,2,0.0
SørligeNordsjøII,Hornsea,3,0.0
SørligeNordsjøII,Hornsea,4,0.0
SørligeNordsjøII,Hornsea,5,0.0
SørligeNordsjøII,Hornsea,6,0.0
SørligeNordsjøII,Hornsea,7,0.0
SørligeNordsjøII,MorayFirth,1,0.0
SørligeNordsjøII,MorayFirth,2,0.0
SørligeNordsjøII,MorayFirth,3,0.0
SørligeNordsjøII,MorayFirth,4,0.0
SørligeNordsjøII,MorayFirth,5,0.0
SørligeNordsjøII,MorayFirth,6,0.0
SørligeNordsjøII,MorayFirth,7,0.0
SørligeNordsjøII,NO2,1,50000.0
SørligeNordsjøII,NO2,2,50000.0
SørligeNordsjøII,NO2,3,50000.0
SørligeNordsjøII,NO2,4,50000.0
SørligeNordsjøII,NO2,5,50000.0
SørligeNordsjøII,NO2,6,50000.0
SørligeNordsjøII,NO2,7,50000.0
SørligeNordsjøII,Nordsøen,1,0.0
SørligeNordsjøII,Nordsøen,2,0.0
SørligeNordsjøII,Nordsøen,3,0.0
SørligeNordsjøII,Nordsøen,4,0.0
SørligeNordsjøII,Nordsøen,5,0.0
SørligeNordsjøII,Nordsøen,6,0.0
SørligeNordsjøII,Nordsøen,7,0.0
SørligeNordsjøII,Norfolk,1,0.0
SørligeNordsjøII,Norfolk,2,0.0
SørligeNordsjøII,Norfolk,3,0.0
SørligeNordsjøII,Norfolk,4,0.0
SørligeNordsjøII,Norfolk,5,0.0
SørligeNordsjøII,Norfolk,6,0.0
SørligeNordsjøII,Norfolk,7,0.0
SørligeNordsjøII,OuterDowsing,1,0.0
SørligeNordsjøII,OuterDowsing,2,0.0
SørligeNordsjøII,OuterDowsing,3,0.0
SørligeNordsjøII,OuterDowsing,4,0.0
SørligeNordsjøII,OuterDowsing,5,0.0
SørligeNordsjøII,OuterDowsing,6,0.0
SørligeNordsjøII,OuterDowsing,7,0.0
SørligeNordsjøII,SørligeNordsjøI,1,0.0
SørligeNordsjøII,SørligeNordsjøI,2,0.0
SørligeNordsjøII,SørligeNordsjøI,3,0.0
SørligeNordsjøII,SørligeNordsjøI,4,0.0
SørligeNordsjøII,SørligeNordsjøI,5,0.0
SørligeNordsjøII,SørligeNordsjøI,6,0.0
SørligeNordsjøII,SørligeNordsjøI,7,0.0
SørligeNordsjøII,UtsiraNord,1,0.0
SørligeNordsjøII,UtsiraNord,2,0.0
SørligeNordsjøII,UtsiraNord,3,0.0
SørligeNordsjøII,UtsiraNord,4,0.0
SørligeNordsjøII,UtsiraNord,5,0.0
SørligeNordsjøII,UtsiraNord,6,0.0
SørligeNordsjøII,UtsiraNord,7,0.0
Sweden,Denmark,1,2210.0
Sweden,Denmark,2,3559.2271000000014
Sweden,Denmark,3,5732.170836821004
Sweden,Denmark,4,9231.718454408598
Sweden,Denmark,5,14867.774888009595
Sweden,Denmark,6,15470.0
Sweden,Denmark,7,15470.0
Sweden,Estonia,1,0.0
Sweden,Estonia,2,560.0
Sweden,Estonia,3,1461.8856000000003
Sweden,Estonia,4,2914.381377656001
Sweden,Estonia,5,5253.640352528768
Sweden,Estonia,6,9021.040324151109
Sweden,Estonia,7,9800.0
Sweden,Finland,1,2500.0
Sweden,Finland,2,4026.2750000000015
Sweden,Finland,3,6484.356150250004
Sweden,Finland,4,10443.120423539138
Sweden,Finland,5,16818.749873314024
Sweden,Finland,6,17500.0
Sweden,Finland,7,17500.0
Sweden,Germany,1,600.0
Sweden,Germany,2,1300.0
Sweden,Germany,3,2093.663000000001
Sweden,Germany,4,3514.3813776560014
Sweden,Germany,5,4200.0
Sweden,Germany,6,4200.0
